tracklet,label,score,best_frame
trj_id10_ti3_875_tf3_875,Unknown,0,0
trj_id10_ti3_882_tf3_992,GG,11.504256248474121,6
trj_id1_ti3_1094_tf3_1174,BP,73.11307525634766,41
trj_id1_ti3_1178_tf3_1237,BP,59.83743667602539,29
trj_id1_ti3_1255_tf3_1291,OG,29.410587310791016,31
trj_id1_ti3_1302_tf3_1533,OG,213.70098876953125,216
trj_id1_ti3_1536_tf3_1586,PP,49.90449905395508,14
trj_id1_ti3_1880_tf3_1922,OB,41.852378845214844,12
trj_id1_ti3_1926_tf3_1945,OB,19.977680206298828,12
trj_id1_ti3_1948_tf3_1949,BG,1.8795876502990723,2
trj_id1_ti3_1_tf3_565,BP,524.2113037109375,1
trj_id1_ti3_2047_tf3_2147,OP,60.72590255737305,47
trj_id1_ti3_2157_tf3_2176,OG,19.184268951416016,4
trj_id1_ti3_2181_tf3_2231,OB,50.882530212402344,36
trj_id1_ti3_2265_tf3_2267,OB,2.999959945678711,1
trj_id1_ti3_2306_tf3_2614,OB,296.0595703125,195
trj_id1_ti3_2623_tf3_2630,OB,7.987523078918457,2
trj_id1_ti3_2759_tf3_2802,OG,34.877662658691406,32
trj_id1_ti3_2804_tf3_2837,OG,32.310279846191406,34
trj_id1_ti3_770_tf3_782,BP,12.997167587280273,5
trj_id1_ti3_799_tf3_875,BP,73.77468872070312,75
trj_id1_ti3_882_tf3_883,BP,2.0,1
trj_id2_ti3_1113_tf3_1217,GB,93.69717407226562,21
trj_id2_ti3_1991_tf3_2000,Unknown,0,0
trj_id2_ti3_1_tf3_137,GB,125.61070251464844,43
trj_id2_ti3_2007_tf3_2036,Unknown,0,0
trj_id2_ti3_2039_tf3_2053,Unknown,0,0
trj_id2_ti3_2203_tf3_2205,Unknown,0,0
trj_id2_ti3_2209_tf3_2211,Unknown,0,0
trj_id2_ti3_2222_tf3_2231,BG,10.0,2
trj_id2_ti3_2274_tf3_2274,Unknown,0,0
trj_id2_ti3_2287_tf3_2559,BP,268.9367980957031,10
trj_id2_ti3_2642_tf3_2802,OB,155.63552856445312,92
trj_id2_ti3_2804_tf3_3000,OB,195.51605224609375,120
trj_id2_ti3_297_tf3_327,Unknown,0,0
trj_id2_ti3_417_tf3_427,OG,9.389259338378906,7
trj_id2_ti3_430_tf3_435,GB,4.917000770568848,6
trj_id2_ti3_438_tf3_511,GB,61.681312561035156,64
trj_id2_ti3_515_tf3_544,GB,25.21477699279785,20
trj_id2_ti3_624_tf3_827,GG,161.3742218017578,54
trj_id2_ti3_859_tf3_908,OG,39.470550537109375,10
trj_id2_ti3_928_tf3_953,BG,25.82528305053711,6
trj_id3_ti3_1032_tf3_1114,OG,73.03868865966797,6
trj_id3_ti3_105_tf3_427,OB,321.6136779785156,18
trj_id3_ti3_1151_tf3_1174,OG,23.652515411376953,24
trj_id3_ti3_1178_tf3_1237,OG,58.64671325683594,1
trj_id3_ti3_1238_tf3_1245,GG,4.9761834144592285,1
trj_id3_ti3_1255_tf3_1382,BP,127.80014038085938,14
trj_id3_ti3_1409_tf3_1533,PP,123.78716278076172,101
trj_id3_ti3_1536_tf3_2063,OG,504.8847961425781,10
trj_id3_ti3_2067_tf3_2149,BG,82.80561828613281,12
trj_id3_ti3_2155_tf3_2156,GB,1.988115668296814,2
trj_id3_ti3_2161_tf3_2211,BG,47.91890335083008,13
trj_id3_ti3_2558_tf3_2598,OG,39.28675842285156,34
trj_id3_ti3_2608_tf3_2614,OG,6.681268692016602,6
trj_id3_ti3_2623_tf3_2726,OG,87.86409759521484,86
trj_id3_ti3_2870_tf3_2870,OP,1.0,1
trj_id3_ti3_2872_tf3_2872,OP,0.9999964237213135,1
trj_id3_ti3_2877_tf3_2882,OP,5.999953269958496,6
trj_id3_ti3_39_tf3_102,PP,63.76972961425781,24
trj_id3_ti3_430_tf3_435,PP,5.959200382232666,1
trj_id3_ti3_438_tf3_488,PP,50.98408889770508,45
trj_id3_ti3_502_tf3_817,BO,281.67755126953125,2
trj_id3_ti3_832_tf3_1022,GB,172.52117919921875,176
trj_id4_ti3_1227_tf3_1278,PP,51.485015869140625,1
trj_id4_ti3_1299_tf3_1300,GG,1.7120988368988037,1
trj_id4_ti3_1353_tf3_1382,PP,29.996580123901367,14
trj_id4_ti3_1409_tf3_1635,BP,146.01243591308594,19
trj_id4_ti3_165_tf3_325,GB,127.1713638305664,128
trj_id4_ti3_1668_tf3_1852,GB,174.23880004882812,135
trj_id4_ti3_1858_tf3_1875,OP,17.292940139770508,9
trj_id4_ti3_1894_tf3_1920,OP,22.392261505126953,2
trj_id4_ti3_1950_tf3_1989,OP,36.10723114013672,4
trj_id4_ti3_1991_tf3_2000,Unknown,0,0
trj_id4_ti3_2181_tf3_2554,OG,347.66680908203125,161
trj_id4_ti3_2565_tf3_2578,BP,13.999980926513672,3
trj_id4_ti3_2863_tf3_3000,GB,113.97288513183594,82
trj_id4_ti3_430_tf3_442,OB,12.999492645263672,7
trj_id4_ti3_484_tf3_488,BO,4.991165637969971,4
trj_id4_ti3_492_tf3_511,OG,16.621490478515625,18
trj_id4_ti3_515_tf3_573,OG,57.717742919921875,1
trj_id4_ti3_586_tf3_596,OG,7.430448532104492,4
trj_id4_ti3_607_tf3_607,Unknown,0,0
trj_id4_ti3_613_tf3_820,GB,172.5244140625,9
trj_id4_ti3_821_tf3_839,OG,16.301280975341797,16
trj_id4_ti3_875_tf3_883,BO,8.155155181884766,2
trj_id4_ti3_928_tf3_930,OG,1.988924264907837,3
trj_id4_ti3_934_tf3_953,OO,19.611034393310547,12
trj_id5_ti3_1032_tf3_1094,GB,54.29560470581055,49
trj_id5_ti3_1102_tf3_1417,OB,315.44525146484375,279
trj_id5_ti3_1426_tf3_1465,Unknown,0,0
trj_id5_ti3_1554_tf3_1635,Unknown,0,0
trj_id5_ti3_1739_tf3_1743,OB,3.6477274894714355,5
trj_id5_ti3_1770_tf3_1775,OB,5.999297142028809,6
trj_id5_ti3_1926_tf3_1945,BG,19.994848251342773,12
trj_id5_ti3_1_tf3_63,OG,45.694358825683594,54
trj_id5_ti3_2007_tf3_2036,Unknown,0,0
trj_id5_ti3_2039_tf3_2053,Unknown,0,0
trj_id5_ti3_2056_tf3_2127,PP,69.54496765136719,31
trj_id5_ti3_2142_tf3_2149,GB,7.346661567687988,4
trj_id5_ti3_2155_tf3_2156,PP,1.9886685609817505,2
trj_id5_ti3_2172_tf3_2203,PP,30.336687088012695,12
trj_id5_ti3_2522_tf3_2669,GO,128.7998046875,25
trj_id5_ti3_2772_tf3_2853,GB,55.73694610595703,61
trj_id5_ti3_2890_tf3_2909,GO,17.299373626708984,12
trj_id5_ti3_2969_tf3_2974,GO,5.783805847167969,3
trj_id5_ti3_2991_tf3_2997,GO,6.864146709442139,1
trj_id5_ti3_308_tf3_394,OG,78.41256713867188,71
trj_id5_ti3_450_tf3_820,OB,359.13671875,152
trj_id6_ti3_105_tf3_127,PP,18.754920959472656,15
trj_id6_ti3_1080_tf3_1085,OB,5.802807331085205,3
trj_id6_ti3_1094_tf3_1135,BO,39.777626037597656,5
trj_id6_ti3_1148_tf3_1149,Unknown,0,0
trj_id6_ti3_1284_tf3_1296,GG,8.093050003051758,12
trj_id6_ti3_1303_tf3_1309,GO,6.977679252624512,1
trj_id6_ti3_1318_tf3_1324,GO,6.997984886169434,5
trj_id6_ti3_137_tf3_286,OG,147.2089385986328,36
trj_id6_ti3_1421_tf3_1732,OB,299.3076171875,160
trj_id6_ti3_1862_tf3_1874,PP,12.987458229064941,1
trj_id6_ti3_1924_tf3_1925,GO,1.999989628791809,2
trj_id6_ti3_1953_tf3_1987,GO,23.14922332763672,20
trj_id6_ti3_2047_tf3_2063,BG,16.976144790649414,4
trj_id6_ti3_2067_tf3_2147,OG,70.19818115234375,53
trj_id6_ti3_2161_tf3_2200,OP,34.275821685791016,9
trj_id6_ti3_290_tf3_304,OG,13.579848289489746,14
trj_id6_ti3_2920_tf3_3000,OG,70.22557830810547,19
trj_id6_ti3_569_tf3_596,GB,27.720197677612305,26
trj_id6_ti3_607_tf3_607,GB,0.9959191679954529,1
trj_id6_ti3_613_tf3_729,OG,102.08489227294922,4
trj_id6_ti3_70_tf3_102,OB,31.634933471679688,24
trj_id6_ti3_732_tf3_736,PP,4.954936981201172,1
trj_id6_ti3_761_tf3_761,PP,0.9999953508377075,1
trj_id6_ti3_766_tf3_768,PP,2.9927029609680176,1
trj_id6_ti3_780_tf3_817,PP,37.970069885253906,13
trj_id6_ti3_832_tf3_1075,OB,230.14605712890625,128
trj_id7_ti3_1234_tf3_1236,Unknown,0,0
trj_id7_ti3_1284_tf3_1655,GB,342.4384460449219,98
trj_id7_ti3_1867_tf3_1875,GB,7.197696685791016,4
trj_id7_ti3_1927_tf3_1942,GO,14.702442169189453,11
trj_id7_ti3_1948_tf3_1949,OB,1.999996542930603,1
trj_id7_ti3_1950_tf3_2003,PP,52.249637603759766,39
trj_id7_ti3_2574_tf3_2598,BG,24.999958038330078,1
trj_id7_ti3_313_tf3_327,Unknown,0,0
trj_id7_ti3_430_tf3_434,OG,4.998486518859863,4
trj_id7_ti3_438_tf3_469,GG,21.29035758972168,11
