BB_X,BB_Y,BB_OR,BB_ass_type,BG_X,BG_Y,BG_OR,BG_ass_type,BO_X,BO_Y,BO_OR,BO_ass_type,BP_X,BP_Y,BP_OR,BP_ass_type,GB_X,GB_Y,GB_OR,GB_ass_type,GG_X,GG_Y,GG_OR,GG_ass_type,GO_X,GO_Y,GO_OR,GO_ass_type,GP_X,GP_Y,GP_OR,GP_ass_type,OB_X,OB_Y,OB_OR,OB_ass_type,OG_X,OG_Y,OG_OR,OG_ass_type,OO_X,OO_Y,OO_OR,OO_ass_type,OP_X,OP_Y,OP_OR,OP_ass_type,PB_X,PB_Y,PB_OR,PB_ass_type,PG_X,PG_Y,PG_OR,PG_ass_type,PO_X,PO_Y,PO_OR,PO_ass_type,PP_X,PP_Y,PP_OR,PP_ass_type
0.0387462303042412,0.0633155331015587,NaN,4,0.0405437350273132,0.00328240403905511,NaN,4,0.0387462303042412,0.0633155331015587,NaN,3,0.0387462303042412,0.0633155331015587,NaN,3,0.0192915741354227,0.017715560272336,-1.49573457241058,1,0.0387462303042412,0.0633155331015587,NaN,3,0.0387462303042412,0.0633155331015587,NaN,4,0.0387462303042412,0.0633155331015587,NaN,4,0.0241208113729954,0.0239546597003937,2.33135104179382,1,0.0250139720737934,0.0419919453561306,0.804925739765167,1,0.0405437350273132,0.00328240403905511,NaN,4,0.0387462303042412,0.0633155331015587,NaN,3,0.0387462303042412,0.0633155331015587,NaN,4,0.0387462303042412,0.0633155331015587,NaN,3,0.0387462303042412,0.0633155331015587,NaN,4,0.0387462303042412,0.0633155331015587,NaN,3
0.0387716367840767,0.0633404850959778,NaN,4,0.0405358597636223,0.00328096188604832,NaN,4,0.0387716367840767,0.0633404850959778,NaN,3,0.0387716367840767,0.0633404850959778,NaN,3,0.0192544721066952,0.0177290905267,-1.56380569934845,1,0.0387716367840767,0.0633404850959778,NaN,3,0.0387716367840767,0.0633404850959778,NaN,4,0.0387716367840767,0.0633404850959778,NaN,4,0.023766877129674,0.0242130383849144,2.41500067710876,1,0.0256625600159168,0.0423816107213497,0.475977033376694,1,0.0405358597636223,0.00328096188604832,NaN,4,0.0387716367840767,0.0633404850959778,NaN,3,0.0387716367840767,0.0633404850959778,NaN,4,0.0387716367840767,0.0633404850959778,NaN,3,0.0387716367840767,0.0633404850959778,NaN,4,0.0387716367840767,0.0633404850959778,NaN,3
0.0388079807162285,0.0633531808853149,NaN,4,0.0405358597636223,0.00328096188604832,NaN,4,0.0388079807162285,0.0633531808853149,NaN,3,0.0388079807162285,0.0633531808853149,NaN,3,0.0192397478967905,0.0177229978144169,-1.61457121372223,1,0.0388079807162285,0.0633531808853149,NaN,3,0.0388079807162285,0.0633531808853149,NaN,4,0.0388079807162285,0.0633531808853149,NaN,4,0.0232824720442295,0.0246589668095112,2.46991848945618,1,0.0264008566737175,0.0424073934555054,0.23423370718956,1,0.0405358597636223,0.00328096188604832,NaN,4,0.0388079807162285,0.0633531808853149,NaN,3,0.0388079807162285,0.0633531808853149,NaN,4,0.0388079807162285,0.0633531808853149,NaN,3,0.0388079807162285,0.0633531808853149,NaN,4,0.0388079807162285,0.0633531808853149,NaN,3
0.0388182327151299,0.0633454695343971,NaN,4,0.0405316688120365,0.00328094977885485,NaN,4,0.0388182327151299,0.0633454695343971,NaN,3,0.0388182327151299,0.0633454695343971,NaN,3,0.0192348696291447,0.0179653950035572,-1.65319764614105,1,0.0388182327151299,0.0633454695343971,NaN,3,0.0388182327151299,0.0633454695343971,NaN,4,0.0388182327151299,0.0633454695343971,NaN,4,0.022768072783947,0.0249641984701157,2.6523973941803,1,0.0272028297185898,0.0424623154103756,0.0976510941982269,1,0.0405316688120365,0.00328094977885485,NaN,4,0.0388182327151299,0.0633454695343971,NaN,3,0.0388182327151299,0.0633454695343971,NaN,4,0.0388182327151299,0.0633454695343971,NaN,3,0.0388182327151299,0.0633454695343971,NaN,4,0.0388182327151299,0.0633454695343971,NaN,3
0.038840401917696,0.063355378806591,NaN,4,0.0405352674424648,0.00327835115604103,NaN,4,0.038840401917696,0.063355378806591,NaN,3,0.038840401917696,0.063355378806591,NaN,3,0.0192786976695061,0.0181986689567566,-1.8305755853653,1,0.038840401917696,0.063355378806591,NaN,3,0.038840401917696,0.063355378806591,NaN,4,0.038840401917696,0.063355378806591,NaN,4,0.0222142934799194,0.0249883495271206,2.80083155632019,1,0.0280584488064051,0.0425950698554516,0.222279399633408,1,0.0405352674424648,0.00327835115604103,NaN,4,0.038840401917696,0.063355378806591,NaN,3,0.038840401917696,0.063355378806591,NaN,4,0.038840401917696,0.063355378806591,NaN,3,0.038840401917696,0.063355378806591,NaN,4,0.038840401917696,0.063355378806591,NaN,3
0.0388365648686886,0.0633482038974762,NaN,4,0.0405366569757462,0.00328319193795323,NaN,4,0.0388365648686886,0.0633482038974762,NaN,3,0.0388365648686886,0.0633482038974762,NaN,3,0.0193986799567938,0.0184390004724264,-2.27407741546631,1,0.0388365648686886,0.0633482038974762,NaN,3,0.0388365648686886,0.0633482038974762,NaN,4,0.0388365648686886,0.0633482038974762,NaN,4,0.021648220717907,0.0250489544123411,2.93121123313904,1,0.0290167201310396,0.0428111217916012,0.221694558858871,1,0.0405366569757462,0.00328319193795323,NaN,4,0.0388365648686886,0.0633482038974762,NaN,3,0.0388365648686886,0.0633482038974762,NaN,4,0.0388365648686886,0.0633482038974762,NaN,3,0.0388365648686886,0.0633482038974762,NaN,4,0.0388365648686886,0.0633482038974762,NaN,3
0.0388337969779968,0.0633513331413269,NaN,4,0.0405356585979462,0.00327795068733394,NaN,4,0.0388337969779968,0.0633513331413269,NaN,3,0.0388337969779968,0.0633513331413269,NaN,3,0.0192032922059298,0.0187309794127941,-2.55059146881104,1,0.0388337969779968,0.0633513331413269,NaN,3,0.0388337969779968,0.0633513331413269,NaN,4,0.0388337969779968,0.0633513331413269,NaN,4,0.0210506338626146,0.0250111222267151,2.9827082157135,1,0.0299312155693769,0.0430438220500946,0.2205511033535,1,0.0405356585979462,0.00327795068733394,NaN,4,0.0388337969779968,0.0633513331413269,NaN,3,0.0388337969779968,0.0633513331413269,NaN,4,0.0388337969779968,0.0633513331413269,NaN,3,0.0388337969779968,0.0633513331413269,NaN,4,0.0388337969779968,0.0633513331413269,NaN,3
0.0388616546988487,0.0633663982152939,NaN,4,0.0405342429876328,0.00328026385977864,NaN,4,0.0388616546988487,0.0633663982152939,NaN,3,0.0388616546988487,0.0633663982152939,NaN,3,0.0191567279398441,0.018944313749671,-2.92952370643616,1,0.0388616546988487,0.0633663982152939,NaN,3,0.0388616546988487,0.0633663982152939,NaN,4,0.0388616546988487,0.0633663982152939,NaN,4,0.0204497538506985,0.0250540897250175,2.94713234901428,1,0.0307743716984987,0.043142057955265,0.0702081620693207,1,0.0405342429876328,0.00328026385977864,NaN,4,0.0388616546988487,0.0633663982152939,NaN,3,0.0388616546988487,0.0633663982152939,NaN,4,0.0388616546988487,0.0633663982152939,NaN,3,0.0388616546988487,0.0633663982152939,NaN,4,0.0388616546988487,0.0633663982152939,NaN,3
0.0388746149837971,0.0633734837174416,NaN,4,0.0405297428369522,0.00327419396489859,NaN,4,0.0388746149837971,0.0633734837174416,NaN,3,0.0388746149837971,0.0633734837174416,NaN,3,0.0189451891928911,0.019146841019392,3.06633496284485,1,0.0388746149837971,0.0633734837174416,NaN,3,0.0388746149837971,0.0633734837174416,NaN,4,0.0388746149837971,0.0633734837174416,NaN,4,0.019709886983037,0.0251465383917093,2.97809052467346,1,0.0316544137895107,0.0434156134724617,0.281563133001328,1,0.0405297428369522,0.00327419396489859,NaN,4,0.0388746149837971,0.0633734837174416,NaN,3,0.0388746149837971,0.0633734837174416,NaN,4,0.0388746149837971,0.0633734837174416,NaN,3,0.0388746149837971,0.0633734837174416,NaN,4,0.0388746149837971,0.0633734837174416,NaN,3
0.0388674214482307,0.0633705034852028,NaN,4,0.0405354276299477,0.00327642657794058,NaN,4,0.0388674214482307,0.0633705034852028,NaN,3,0.0388674214482307,0.0633705034852028,NaN,3,0.018681475892663,0.0193651225417852,2.9272735118866,1,0.0388674214482307,0.0633705034852028,NaN,3,0.0388674214482307,0.0633705034852028,NaN,4,0.0388674214482307,0.0633705034852028,NaN,4,0.0192796681076288,0.0251717492938042,2.85719275474548,1,0.0325846001505852,0.0436442717909813,0.240953058004379,1,0.0405354276299477,0.00327642657794058,NaN,4,0.0388674214482307,0.0633705034852028,NaN,3,0.0388674214482307,0.0633705034852028,NaN,4,0.0388674214482307,0.0633705034852028,NaN,3,0.0388674214482307,0.0633705034852028,NaN,4,0.0388674214482307,0.0633705034852028,NaN,3
