BB_X,BB_Y,BB_OR,BG_X,BG_Y,BG_OR,BO_X,BO_Y,BO_OR,BP_X,BP_Y,BP_OR,GB_X,GB_Y,GB_OR,GG_X,GG_Y,GG_OR,GO_X,GO_Y,GO_OR,GP_X,GP_Y,GP_OR,OB_X,OB_Y,OB_OR,OG_X,OG_Y,OG_OR,OO_X,OO_Y,OO_OR,OP_X,OP_Y,OP_OR,PB_X,PB_Y,PB_OR,PG_X,PG_Y,PG_OR,PO_X,PO_Y,PO_OR,PP_X,PP_Y,PP_OR
0.0387423597276211,0.0633336454629898,NaN,0.0408050678670406,0.00279398448765278,NaN,0.0387423597276211,0.0633336454629898,NaN,0.0387423597276211,0.0633336454629898,NaN,0.066953256726265,0.00905044469982386,-2.30222845077515,0.0381367206573486,0.059773001819849,2.93419909477234,0.0387423597276211,0.0633336454629898,NaN,0.0387423597276211,0.0633336454629898,NaN,0.0607552491128445,0.0619973242282867,0.0651348531246185,0.048798393458128,0.00191649131011218,-2.91272711753845,0.0408050678670406,0.00279398448765278,NaN,0.0408050678670406,0.00279398448765278,NaN,0.0387423597276211,0.0633336454629898,NaN,0.0387423597276211,0.0633336454629898,NaN,0.0387423597276211,0.0633336454629898,NaN,0.0387423597276211,0.0633336454629898,NaN
0.0387544296681881,0.0633444562554359,NaN,0.0408050678670406,0.00279398448765278,NaN,0.0387544296681881,0.0633444562554359,NaN,0.0387544296681881,0.0633444562554359,NaN,0.0664360001683235,0.00856704078614712,-2.33936262130737,0.0382565930485725,0.0597982741892338,3.01466822624207,0.0387544296681881,0.0633444562554359,NaN,0.0387544296681881,0.0633444562554359,NaN,0.0608399957418442,0.0619046427309513,0.00307902484200895,0.0478675663471222,0.00185667583718896,-2.99010539054871,0.0408050678670406,0.00279398448765278,NaN,0.0408050678670406,0.00279398448765278,NaN,0.0387544296681881,0.0633444562554359,NaN,0.0387544296681881,0.0633444562554359,NaN,0.0387544296681881,0.0633444562554359,NaN,0.0387544296681881,0.0633444562554359,NaN
0.038760993629694,0.0633363053202629,NaN,0.0408050678670406,0.00279398448765278,NaN,0.038760993629694,0.0633363053202629,NaN,0.038760993629694,0.0633363053202629,NaN,0.0659194663167,0.00817013904452324,-2.39379453659058,0.0383680649101734,0.0598736628890038,-3.02309489250183,0.038760993629694,0.0633363053202629,NaN,0.038760993629694,0.0633363053202629,NaN,0.0607998035848141,0.061719723045826,-0.24006000161171,0.0467378757894039,0.00188034260645509,-2.92301964759827,0.0408050678670406,0.00279398448765278,NaN,0.0408050678670406,0.00279398448765278,NaN,0.038760993629694,0.0633363053202629,NaN,0.038760993629694,0.0633363053202629,NaN,0.038760993629694,0.0633363053202629,NaN,0.038760993629694,0.0633363053202629,NaN
0.0387389361858368,0.0628651529550552,NaN,0.0408063866198063,0.00279238936491311,NaN,0.0387389361858368,0.0628651529550552,NaN,0.0387389361858368,0.0628651529550552,NaN,0.0652292966842651,0.00765046617016196,-2.43556666374207,0.0387389361858368,0.0628651529550552,NaN,0.0387389361858368,0.0628651529550552,NaN,0.0387389361858368,0.0628651529550552,NaN,0.0611356645822525,0.0615914650261402,-0.215980440378189,0.0458433777093887,0.00186953751835972,-3.05191850662231,0.0408063866198063,0.00279238936491311,NaN,0.0408063866198063,0.00279238936491311,NaN,0.0387389361858368,0.0628651529550552,NaN,0.0387389361858368,0.0628651529550552,NaN,0.0387389361858368,0.0628651529550552,NaN,0.0387389361858368,0.0628651529550552,NaN
0.0387534610927105,0.0628922879695892,NaN,0.0408071577548981,0.00279483431950212,NaN,0.0387534610927105,0.0628922879695892,NaN,0.0387534610927105,0.0628922879695892,NaN,0.0645735114812851,0.00722736539319158,-2.43021821975708,0.0387534610927105,0.0628922879695892,NaN,0.0387534610927105,0.0628922879695892,NaN,0.0387534610927105,0.0628922879695892,NaN,0.0615312419831753,0.0614585131406784,-0.186746269464493,0.0447567105293274,0.0019347487250343,-2.9946174621582,0.0408071577548981,0.00279483431950212,NaN,0.0408071577548981,0.00279483431950212,NaN,0.0387534610927105,0.0628922879695892,NaN,0.0387534610927105,0.0628922879695892,NaN,0.0387534610927105,0.0628922879695892,NaN,0.0387534610927105,0.0628922879695892,NaN
0.0387767218053341,0.0629037022590637,NaN,0.0417296998202801,0.0025194154586643,NaN,0.0387767218053341,0.0629037022590637,NaN,0.0387767218053341,0.0629037022590637,NaN,0.0639844983816147,0.00686672376468778,-2.44987106323242,0.0387767218053341,0.0629037022590637,NaN,0.0387767218053341,0.0629037022590637,NaN,0.0387767218053341,0.0629037022590637,NaN,0.0619645416736603,0.0612546801567078,-0.320585161447525,0.0417296998202801,0.0025194154586643,NaN,0.0417296998202801,0.0025194154586643,NaN,0.0417296998202801,0.0025194154586643,NaN,0.0387767218053341,0.0629037022590637,NaN,0.0387767218053341,0.0629037022590637,NaN,0.0387767218053341,0.0629037022590637,NaN,0.0387767218053341,0.0629037022590637,NaN
0.0387680865824223,0.062907800078392,NaN,0.0416340976953506,0.00254481611773372,NaN,0.0387680865824223,0.062907800078392,NaN,0.0387680865824223,0.062907800078392,NaN,0.0632833316922188,0.00643135234713554,-2.44493579864502,0.0387680865824223,0.062907800078392,NaN,0.0387680865824223,0.062907800078392,NaN,0.0387680865824223,0.062907800078392,NaN,0.062456589192152,0.0609791129827499,-0.390966325998306,0.0416340976953506,0.00254481611773372,NaN,0.0416340976953506,0.00254481611773372,NaN,0.0416340976953506,0.00254481611773372,NaN,0.0387680865824223,0.062907800078392,NaN,0.0387680865824223,0.062907800078392,NaN,0.0387680865824223,0.062907800078392,NaN,0.0387680865824223,0.062907800078392,NaN
0.0387568809092045,0.0628998950123787,NaN,0.0415746308863163,0.00256190169602633,NaN,0.0387568809092045,0.0628998950123787,NaN,0.0387568809092045,0.0628998950123787,NaN,0.0626616925001144,0.00603650463744998,-2.50530982017517,0.0387568809092045,0.0628998950123787,NaN,0.0387568809092045,0.0628998950123787,NaN,0.0387568809092045,0.0628998950123787,NaN,0.0629606768488884,0.0605962388217449,-0.474007993936539,0.0415746308863163,0.00256190169602633,NaN,0.0415746308863163,0.00256190169602633,NaN,0.0415746308863163,0.00256190169602633,NaN,0.0387568809092045,0.0628998950123787,NaN,0.0387568809092045,0.0628998950123787,NaN,0.0387568809092045,0.0628998950123787,NaN,0.0387568809092045,0.0628998950123787,NaN
0.0387557819485664,0.0629112347960472,NaN,0.0415388606488705,0.00258628744632006,NaN,0.0387557819485664,0.0629112347960472,NaN,0.0387557819485664,0.0629112347960472,NaN,0.0619474947452545,0.00565980095416307,-2.5185387134552,0.0387557819485664,0.0629112347960472,NaN,0.0387557819485664,0.0629112347960472,NaN,0.0387557819485664,0.0629112347960472,NaN,0.0635376200079918,0.0602755695581436,-0.425461202859879,0.0415388606488705,0.00258628744632006,NaN,0.0415388606488705,0.00258628744632006,NaN,0.0415388606488705,0.00258628744632006,NaN,0.0387557819485664,0.0629112347960472,NaN,0.0387557819485664,0.0629112347960472,NaN,0.0387557819485664,0.0629112347960472,NaN,0.0387557819485664,0.0629112347960472,NaN
0.0387404374778271,0.0629245638847351,NaN,0.0415250435471535,0.00258335424587131,NaN,0.0387404374778271,0.0629245638847351,NaN,0.0387404374778271,0.0629245638847351,NaN,0.0613775290548801,0.00537630869075656,-2.52904176712036,0.0387404374778271,0.0629245638847351,NaN,0.0387404374778271,0.0629245638847351,NaN,0.0387404374778271,0.0629245638847351,NaN,0.0640710815787315,0.0600793957710266,-0.249235540628433,0.0415250435471535,0.00258335424587131,NaN,0.0415250435471535,0.00258335424587131,NaN,0.0415250435471535,0.00258335424587131,NaN,0.0387404374778271,0.0629245638847351,NaN,0.0387404374778271,0.0629245638847351,NaN,0.0387404374778271,0.0629245638847351,NaN,0.0387404374778271,0.0629245638847351,NaN
0.0387062691152096,0.0628983229398727,NaN,0.0415548346936703,0.00258207111619413,NaN,0.0387062691152096,0.0628983229398727,NaN,0.0387062691152096,0.0628983229398727,NaN,0.0608351044356823,0.00499768601730466,-2.62990665435791,0.0387062691152096,0.0628983229398727,NaN,0.0387062691152096,0.0628983229398727,NaN,0.0387062691152096,0.0628983229398727,NaN,0.0645413249731064,0.0597365535795689,-0.414111286401749,0.0415548346936703,0.00258207111619413,NaN,0.0415548346936703,0.00258207111619413,NaN,0.0415548346936703,0.00258207111619413,NaN,0.0387062691152096,0.0628983229398727,NaN,0.0387062691152096,0.0628983229398727,NaN,0.0387062691152096,0.0628983229398727,NaN,0.0387062691152096,0.0628983229398727,NaN
0.0387005843222141,0.062900498509407,NaN,0.0416017808020115,0.00257918541319668,NaN,0.0387005843222141,0.062900498509407,NaN,0.0387005843222141,0.062900498509407,NaN,0.060247253626585,0.0047335047274828,-2.61866736412048,0.0387005843222141,0.062900498509407,NaN,0.0387005843222141,0.062900498509407,NaN,0.0387005843222141,0.062900498509407,NaN,0.0650060921907425,0.0591778494417667,-0.526969850063324,0.0416017808020115,0.00257918541319668,NaN,0.0416017808020115,0.00257918541319668,NaN,0.0416017808020115,0.00257918541319668,NaN,0.0387005843222141,0.062900498509407,NaN,0.0387005843222141,0.062900498509407,NaN,0.0387005843222141,0.062900498509407,NaN,0.0387005843222141,0.062900498509407,NaN
0.0386868789792061,0.0628870949149132,NaN,0.0415579304099083,0.00258068740367889,NaN,0.0386868789792061,0.0628870949149132,NaN,0.0386868789792061,0.0628870949149132,NaN,0.0594485886394978,0.00435963924974203,-2.67654728889465,0.0386868789792061,0.0628870949149132,NaN,0.0386868789792061,0.0628870949149132,NaN,0.0386868789792061,0.0628870949149132,NaN,0.0656014084815979,0.0586583465337753,-0.598776042461395,0.0415579304099083,0.00258068740367889,NaN,0.0415579304099083,0.00258068740367889,NaN,0.0415579304099083,0.00258068740367889,NaN,0.0386868789792061,0.0628870949149132,NaN,0.0386868789792061,0.0628870949149132,NaN,0.0386868789792061,0.0628870949149132,NaN,0.0386868789792061,0.0628870949149132,NaN
0.0386651419103146,0.0628835633397102,NaN,0.0414926744997501,0.00257963337935507,NaN,0.0386651419103146,0.0628835633397102,NaN,0.0386651419103146,0.0628835633397102,NaN,0.0587702915072441,0.00405097613111138,-2.69948077201843,0.0386651419103146,0.0628835633397102,NaN,0.0386651419103146,0.0628835633397102,NaN,0.0386651419103146,0.0628835633397102,NaN,0.0661294311285019,0.0581103563308716,-0.665431916713715,0.0414926744997501,0.00257963337935507,NaN,0.0414926744997501,0.00257963337935507,NaN,0.0414926744997501,0.00257963337935507,NaN,0.0386651419103146,0.0628835633397102,NaN,0.0386651419103146,0.0628835633397102,NaN,0.0386651419103146,0.0628835633397102,NaN,0.0386651419103146,0.0628835633397102,NaN
0.0386719480156898,0.0628718659281731,NaN,0.0415007956326008,0.00258415099233389,NaN,0.0386719480156898,0.0628718659281731,NaN,0.0386719480156898,0.0628718659281731,NaN,0.0581248067319393,0.0038185310550034,-2.72394728660583,0.0386719480156898,0.0628718659281731,NaN,0.0386719480156898,0.0628718659281731,NaN,0.0386719480156898,0.0628718659281731,NaN,0.0665311738848686,0.0576566606760025,-0.913178861141205,0.0415007956326008,0.00258415099233389,NaN,0.0415007956326008,0.00258415099233389,NaN,0.0415007956326008,0.00258415099233389,NaN,0.0386719480156898,0.0628718659281731,NaN,0.0386719480156898,0.0628718659281731,NaN,0.0386719480156898,0.0628718659281731,NaN,0.0386719480156898,0.0628718659281731,NaN
0.0386788472533226,0.0628599524497986,NaN,0.0415074005723,0.0025805733166635,NaN,0.0386788472533226,0.0628599524497986,NaN,0.0386788472533226,0.0628599524497986,NaN,0.0574615076184273,0.00357036641798913,-2.7732400894165,0.0386788472533226,0.0628599524497986,NaN,0.0386788472533226,0.0628599524497986,NaN,0.0386788472533226,0.0628599524497986,NaN,0.0667849257588387,0.0570413246750832,-1.01433193683624,0.0415074005723,0.0025805733166635,NaN,0.0415074005723,0.0025805733166635,NaN,0.0415074005723,0.0025805733166635,NaN,0.0386788472533226,0.0628599524497986,NaN,0.0386788472533226,0.0628599524497986,NaN,0.0386788472533226,0.0628599524497986,NaN,0.0386788472533226,0.0628599524497986,NaN
0.0387042462825775,0.0628727972507477,NaN,0.0415131635963917,0.00258028414100409,NaN,0.0387042462825775,0.0628727972507477,NaN,0.0387042462825775,0.0628727972507477,NaN,0.0570656545460224,0.00341854942962527,-2.77965497970581,0.0387042462825775,0.0628727972507477,NaN,0.0387042462825775,0.0628727972507477,NaN,0.0387042462825775,0.0628727972507477,NaN,0.0669820159673691,0.0563771985471249,-1.14489853382111,0.0415131635963917,0.00258028414100409,NaN,0.0415131635963917,0.00258028414100409,NaN,0.0415131635963917,0.00258028414100409,NaN,0.0387042462825775,0.0628727972507477,NaN,0.0387042462825775,0.0628727972507477,NaN,0.0387042462825775,0.0628727972507477,NaN,0.0387042462825775,0.0628727972507477,NaN
0.0387214533984661,0.0628916099667549,NaN,0.0415107235312462,0.00257976190187037,NaN,0.0387214533984661,0.0628916099667549,NaN,0.0387214533984661,0.0628916099667549,NaN,0.0569335110485554,0.00337369996123016,-2.74310326576233,0.0387214533984661,0.0628916099667549,NaN,0.0387214533984661,0.0628916099667549,NaN,0.0387214533984661,0.0628916099667549,NaN,0.0670517385005951,0.0558602251112461,-1.1764303445816,0.0415107235312462,0.00257976190187037,NaN,0.0415107235312462,0.00257976190187037,NaN,0.0415107235312462,0.00257976190187037,NaN,0.0387214533984661,0.0628916099667549,NaN,0.0387214533984661,0.0628916099667549,NaN,0.0387214533984661,0.0628916099667549,NaN,0.0387214533984661,0.0628916099667549,NaN
0.0387115553021431,0.0629199370741844,NaN,0.0415366366505623,0.00257809995673597,NaN,0.0387115553021431,0.0629199370741844,NaN,0.0387115553021431,0.0629199370741844,NaN,0.057057935744524,0.00346655445173383,-2.71841931343079,0.0387115553021431,0.0629199370741844,NaN,0.0387115553021431,0.0629199370741844,NaN,0.0387115553021431,0.0629199370741844,NaN,0.0671865865588188,0.0554825961589813,-1.16500425338745,0.0415366366505623,0.00257809995673597,NaN,0.0415366366505623,0.00257809995673597,NaN,0.0415366366505623,0.00257809995673597,NaN,0.0387115553021431,0.0629199370741844,NaN,0.0387115553021431,0.0629199370741844,NaN,0.0387115553021431,0.0629199370741844,NaN,0.0387115553021431,0.0629199370741844,NaN
0.0387241505086422,0.0629337280988693,NaN,0.041540440171957,0.00258256332017481,NaN,0.0387241505086422,0.0629337280988693,NaN,0.0387241505086422,0.0629337280988693,NaN,0.0578149631619453,0.00395012693479657,-2.40865802764893,0.0387241505086422,0.0629337280988693,NaN,0.0387241505086422,0.0629337280988693,NaN,0.0387241505086422,0.0629337280988693,NaN,0.0675177127122879,0.0549158342182636,-1.16941809654236,0.041540440171957,0.00258256332017481,NaN,0.041540440171957,0.00258256332017481,NaN,0.041540440171957,0.00258256332017481,NaN,0.0387241505086422,0.0629337280988693,NaN,0.0387241505086422,0.0629337280988693,NaN,0.0387241505086422,0.0629337280988693,NaN,0.0387241505086422,0.0629337280988693,NaN
0.0387416854500771,0.0629334226250648,NaN,0.0415166467428207,0.00258741294965148,NaN,0.0387416854500771,0.0629334226250648,NaN,0.0387416854500771,0.0629334226250648,NaN,0.0582505278289318,0.0042742732912302,-2.14153552055359,0.0387416854500771,0.0629334226250648,NaN,0.0387416854500771,0.0629334226250648,NaN,0.0387416854500771,0.0629334226250648,NaN,0.0678103193640709,0.0544520728290081,-0.925754010677338,0.0415166467428207,0.00258741294965148,NaN,0.0415166467428207,0.00258741294965148,NaN,0.0415166467428207,0.00258741294965148,NaN,0.0387416854500771,0.0629334226250648,NaN,0.0387416854500771,0.0629334226250648,NaN,0.0387416854500771,0.0629334226250648,NaN,0.0387416854500771,0.0629334226250648,NaN
0.0387483946979046,0.0629434511065483,NaN,0.0415103547275066,0.00258721318095922,NaN,0.0387483946979046,0.0629434511065483,NaN,0.0387483946979046,0.0629434511065483,NaN,0.0584815293550491,0.00433756271377206,-1.99310445785522,0.0387483946979046,0.0629434511065483,NaN,0.0387483946979046,0.0629434511065483,NaN,0.0387483946979046,0.0629434511065483,NaN,0.0682412460446358,0.0540308617055416,-0.833808124065399,0.0415103547275066,0.00258721318095922,NaN,0.0415103547275066,0.00258721318095922,NaN,0.0415103547275066,0.00258721318095922,NaN,0.0387483946979046,0.0629434511065483,NaN,0.0387483946979046,0.0629434511065483,NaN,0.0387483946979046,0.0629434511065483,NaN,0.0387483946979046,0.0629434511065483,NaN
0.0387770943343639,0.062957838177681,NaN,0.0415063388645649,0.0025917743332684,NaN,0.0387770943343639,0.062957838177681,NaN,0.0387770943343639,0.062957838177681,NaN,0.0585826262831688,0.00439780158922076,-1.91358470916748,0.0387770943343639,0.062957838177681,NaN,0.0387770943343639,0.062957838177681,NaN,0.0387770943343639,0.062957838177681,NaN,0.0685646012425423,0.0535231977701187,-0.788036048412323,0.0415063388645649,0.0025917743332684,NaN,0.0415063388645649,0.0025917743332684,NaN,0.0415063388645649,0.0025917743332684,NaN,0.0387770943343639,0.062957838177681,NaN,0.0387770943343639,0.062957838177681,NaN,0.0387770943343639,0.062957838177681,NaN,0.0387770943343639,0.062957838177681,NaN
0.0388008207082748,0.0629720017313957,NaN,0.0415103547275066,0.00258721318095922,NaN,0.0388008207082748,0.0629720017313957,NaN,0.0388008207082748,0.0629720017313957,NaN,0.0586558282375336,0.00450991746038198,-1.79475283622742,0.0388008207082748,0.0629720017313957,NaN,0.0388008207082748,0.0629720017313957,NaN,0.0388008207082748,0.0629720017313957,NaN,0.0689111277461052,0.0531489327549934,-0.683341681957245,0.0415103547275066,0.00258721318095922,NaN,0.0415103547275066,0.00258721318095922,NaN,0.0415103547275066,0.00258721318095922,NaN,0.0388008207082748,0.0629720017313957,NaN,0.0388008207082748,0.0629720017313957,NaN,0.0388008207082748,0.0629720017313957,NaN,0.0388008207082748,0.0629720017313957,NaN
0.03881561383605,0.062996432185173,NaN,0.0414311923086643,0.00259512243792415,NaN,0.03881561383605,0.062996432185173,NaN,0.03881561383605,0.062996432185173,NaN,0.0586731620132923,0.00458507752045989,-1.76609098911285,0.03881561383605,0.062996432185173,NaN,0.03881561383605,0.062996432185173,NaN,0.03881561383605,0.062996432185173,NaN,0.0693723782896996,0.0528673119843006,-0.791665971279144,0.0414311923086643,0.00259512243792415,NaN,0.0414311923086643,0.00259512243792415,NaN,0.0414311923086643,0.00259512243792415,NaN,0.03881561383605,0.062996432185173,NaN,0.03881561383605,0.062996432185173,NaN,0.03881561383605,0.062996432185173,NaN,0.03881561383605,0.062996432185173,NaN
0.0388238616287708,0.0630116313695908,NaN,0.0413666516542435,0.00259852944873273,NaN,0.0388238616287708,0.0630116313695908,NaN,0.0388238616287708,0.0630116313695908,NaN,0.0588223896920681,0.00462659494951367,-1.53858768939972,0.0388238616287708,0.0630116313695908,NaN,0.0388238616287708,0.0630116313695908,NaN,0.0388238616287708,0.0630116313695908,NaN,0.0696037039160728,0.0526786372065544,-0.710981070995331,0.0413666516542435,0.00259852944873273,NaN,0.0413666516542435,0.00259852944873273,NaN,0.0413666516542435,0.00259852944873273,NaN,0.0388238616287708,0.0630116313695908,NaN,0.0388238616287708,0.0630116313695908,NaN,0.0388238616287708,0.0630116313695908,NaN,0.0388238616287708,0.0630116313695908,NaN
0.0388176031410694,0.0630322173237801,NaN,0.0413813181221485,0.00261155562475324,NaN,0.0388176031410694,0.0630322173237801,NaN,0.0388176031410694,0.0630322173237801,NaN,0.0588627532124519,0.00468794349581003,-1.43595218658447,0.0388176031410694,0.0630322173237801,NaN,0.0388176031410694,0.0630322173237801,NaN,0.0388176031410694,0.0630322173237801,NaN,0.0700475499033928,0.0523767247796059,-0.592141330242157,0.0413813181221485,0.00261155562475324,NaN,0.0413813181221485,0.00261155562475324,NaN,0.0413813181221485,0.00261155562475324,NaN,0.0388176031410694,0.0630322173237801,NaN,0.0388176031410694,0.0630322173237801,NaN,0.0388176031410694,0.0630322173237801,NaN,0.0388176031410694,0.0630322173237801,NaN
