BB_X,BB_Y,BB_OR,BG_X,BG_Y,BG_OR,BO_X,BO_Y,BO_OR,BP_X,BP_Y,BP_OR,GB_X,GB_Y,GB_OR,GG_X,GG_Y,GG_OR,GO_X,GO_Y,GO_OR,GP_X,GP_Y,GP_OR,OB_X,OB_Y,OB_OR,OG_X,OG_Y,OG_OR,OO_X,OO_Y,OO_OR,OP_X,OP_Y,OP_OR,PB_X,PB_Y,PB_OR,PG_X,PG_Y,PG_OR,PO_X,PO_Y,PO_OR,PP_X,PP_Y,PP_OR
0.0383826903998852,0.063414640724659,NaN,NaN,NaN,NaN,0.0383826903998852,0.063414640724659,NaN,0.023357916623354,0.0244382545351982,2.02627491950989,0.0352295897901058,0.0589257590472698,-2.63591575622559,0.0407822579145432,0.00358401844277978,NaN,0.0383826903998852,0.063414640724659,NaN,0.0383826903998852,0.063414640724659,NaN,0.0383826903998852,0.063414640724659,NaN,0.0777752995491028,0.0357247889041901,0.0884316861629486,0.0407822579145432,0.00358401844277978,NaN,0.0383826903998852,0.063414640724659,NaN,0.0383826903998852,0.063414640724659,NaN,0.0383826903998852,0.063414640724659,NaN,0.0383826903998852,0.063414640724659,NaN,0.0383826903998852,0.063414640724659,NaN
0.0383933074772358,0.0634184777736664,NaN,NaN,NaN,NaN,0.0383933074772358,0.0634184777736664,NaN,0.023133710026741,0.0247601792216301,2.16915106773376,0.0351933352649212,0.0588201694190502,-2.88735866546631,0.0407819859683514,0.00358753884211183,NaN,0.0383933074772358,0.0634184777736664,NaN,0.0383933074772358,0.0634184777736664,NaN,0.0383933074772358,0.0634184777736664,NaN,0.0778111070394516,0.0356746129691601,0.0795632302761078,0.0407819859683514,0.00358753884211183,NaN,0.0383933074772358,0.0634184777736664,NaN,0.0383933074772358,0.0634184777736664,NaN,0.0383933074772358,0.0634184777736664,NaN,0.0383933074772358,0.0634184777736664,NaN,0.0383933074772358,0.0634184777736664,NaN
0.0384340547025204,0.0634218975901604,NaN,NaN,NaN,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0229185242205858,0.0250491295009851,2.11819624900818,0.0348631031811237,0.0587542615830898,-3.02971315383911,0.0407806001603603,0.00358366407454014,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0777656063437462,0.0356444120407104,0.0270963590592146,0.0407806001603603,0.00358366407454014,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0384340547025204,0.0634218975901604,NaN,0.0384340547025204,0.0634218975901604,NaN
0.0384672619402409,0.0634439289569855,NaN,NaN,NaN,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0227264296263456,0.0253979656845331,2.0521605014801,0.0345823504030704,0.0587086081504822,-3.094398021698,0.0407718978822231,0.00357728358358145,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0776348486542702,0.0355610176920891,-0.1100894510746,0.0407718978822231,0.00357728358358145,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0384672619402409,0.0634439289569855,NaN,0.0384672619402409,0.0634439289569855,NaN
0.0384815186262131,0.0634530931711197,NaN,NaN,NaN,NaN,0.0384815186262131,0.0634530931711197,NaN,0.022573733702302,0.025700181722641,2.03461861610413,0.034427173435688,0.058824498206377,2.84558939933777,0.0407712832093239,0.0035717838909477,NaN,0.0384815186262131,0.0634530931711197,NaN,0.0384815186262131,0.0634530931711197,NaN,0.0384815186262131,0.0634530931711197,NaN,0.0771737545728683,0.0353364273905754,-0.543550193309784,0.0407712832093239,0.0035717838909477,NaN,0.0384815186262131,0.0634530931711197,NaN,0.0384815186262131,0.0634530931711197,NaN,0.0384815186262131,0.0634530931711197,NaN,0.0384815186262131,0.0634530931711197,NaN,0.0384815186262131,0.0634530931711197,NaN
0.038491029292345,0.0634599775075912,NaN,NaN,NaN,NaN,0.038491029292345,0.0634599775075912,NaN,0.0224361438304186,0.0260519850999117,2.02172875404358,0.034112237393856,0.0588907524943352,2.77598595619202,0.0407755263149738,0.0035574936773628,NaN,0.038491029292345,0.0634599775075912,NaN,0.038491029292345,0.0634599775075912,NaN,0.038491029292345,0.0634599775075912,NaN,0.0771017447113991,0.0348894223570824,-0.956813037395477,0.0407755263149738,0.0035574936773628,NaN,0.038491029292345,0.0634599775075912,NaN,0.038491029292345,0.0634599775075912,NaN,0.038491029292345,0.0634599775075912,NaN,0.038491029292345,0.0634599775075912,NaN,0.038491029292345,0.0634599775075912,NaN
0.0384995564818382,0.0634584501385689,NaN,NaN,NaN,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0223722867667675,0.0262219477444887,1.98302066326141,0.0338542908430099,0.0591228269040585,2.6642906665802,0.0407692603766918,0.00355694885365665,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0771125257015228,0.0344232581555843,-1.05135977268219,0.0407692603766918,0.00355694885365665,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0384995564818382,0.0634584501385689,NaN,0.0384995564818382,0.0634584501385689,NaN
0.0385193340480328,0.0634629130363464,NaN,NaN,NaN,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0222988445311785,0.0264966115355492,1.84364068508148,0.0335995852947235,0.0592167973518372,2.6080539226532,0.0407653003931046,0.00355094391852617,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0772696509957314,0.0337850339710712,-1.04966223239899,0.0407653003931046,0.00355094391852617,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0385193340480328,0.0634629130363464,NaN,0.0385193340480328,0.0634629130363464,NaN
0.0385151021182537,0.0634593963623047,NaN,NaN,NaN,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0222751274704933,0.0267785899341106,1.71821630001068,0.0333125628530979,0.0593832470476627,2.63637280464172,0.0407601855695248,0.00355829275213182,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0773736387491226,0.033046368509531,-1.13855588436127,0.0407601855695248,0.00355829275213182,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0385151021182537,0.0634593963623047,NaN,0.0385151021182537,0.0634593963623047,NaN
0.0385153219103813,0.0634659677743912,NaN,NaN,NaN,NaN,0.0385153219103813,0.0634659677743912,NaN,0.022250359877944,0.027152081951499,1.66065394878387,0.0330307073891163,0.0596190690994263,2.71864819526672,0.0407583229243755,0.00355436815880239,NaN,0.0385153219103813,0.0634659677743912,NaN,0.0385153219103813,0.0634659677743912,NaN,0.0385153219103813,0.0634659677743912,NaN,0.0774363577365875,0.0321002043783665,-1.29072320461273,0.0407583229243755,0.00355436815880239,NaN,0.0385153219103813,0.0634659677743912,NaN,0.0385153219103813,0.0634659677743912,NaN,0.0385153219103813,0.0634659677743912,NaN,0.0385153219103813,0.0634659677743912,NaN,0.0385153219103813,0.0634659677743912,NaN
